,Ticker,Name,Latest Return,Latest Close,Previous Close,Volume Index,Latest Volume,Average Volume
44,CDA.PA,Compagnie des Alpes SA (ENXTPA:CDA),1.09%,13.00,12.86,1.17,38879,33344.57
45,CGM.PA,Cegedim SA (ENXTPA:CGM),0.40%,12.60,12.55,0.06,291,4677.39
46,CLA.PA,Claranova SE (ENXTPA:CLA),0.67%,1.50,1.49,1.22,96874,79159.13
47,CLARI.PA,Clariane SE (ENXTPA:CLARI),4.88%,1.91,1.83,1.16,1457443,1258371.22
48,CO.PA,"Casino, Guichard-Perrachon S.A. (ENXTPA:CO)",4.41%,3.41,3.27,0.27,43602,162248.13
49,COFA.PA,COFACE SA (ENXTPA:COFA),3.39%,14.03,13.57,1.61,244293,151663.74
50,COV.PA,Covivio (ENXTPA:COV),1.15%,47.48,46.94,1.08,101768,94060.91
51,CRI.PA,Chargeurs SA (ENXTPA:CRI),2.79%,10.32,10.04,0.40,1678,4205.74
52,CS.PA,AXA SA (ENXTPA:CS),2.30%,32.03,31.31,1.15,3436313,2987870.78
53,DBG.PA,Derichebourg SA (ENXTPA:DBG),0.61%,4.59,4.57,0.72,105983,146633.96
54,DBV.PA,DBV Technologies S.A. (ENXTPA:DBV),0.12%,0.85,0.85,0.14,16697,120771.57
56,DG.PA,Vinci SA (ENXTPA:DG),3.08%,103.70,100.60,1.27,1186825,934233.43
57,DIM.PA,Sartorius Stedim Biotech S.A. (ENXTPA:DIM),2.41%,176.05,171.90,0.61,70950,115916.00
58,DKUPL.PA,ADLPartner SA (ENXTPA:DKUPL),1.18%,34.40,34.00,2.61,1737,665.91
59,DSY.PA,Dassault Systèmes SE (ENXTPA:DSY),1.64%,33.54,33.00,1.04,1766709,1706537.48
60,EAPI.PA,Euroapi S.A. (ENXTPA:EAPI),5.65%,4.08,3.86,1.03,185088,180456.22
61,EDEN.PA,Edenred SE (ENXTPA:EDEN),2.76%,36.11,35.14,0.80,598963,744932.09
62,EKI.PA,EKINOPS S.A. (ENXTPA:EKI),3.40%,3.50,3.38,0.62,16498,26415.43
63,EL.PA,EssilorLuxottica Société anonyme (ENXTPA:EL),1.26%,209.60,207.00,0.84,428469,510578.13
64,ELIOR.PA,Elior Group SA (ENXTPA:ELIOR),-0.59%,3.03,3.05,0.84,404624,480417.09
65,ELIS.PA,Elis SA (ENXTPA:ELIS),0.29%,20.80,20.74,0.80,243248,305261.13
66,EN.PA,Bouygues SA (ENXTPA:EN),2.05%,31.38,30.75,1.15,731114,634862.74
67,ENGI.PA,Engie SA (ENXTPA:ENGI),0.64%,14.97,14.88,1.49,8837252,5923228.57
68,ENX.PA,Euronext N.V. (ENXTPA:ENX),0.88%,91.75,90.95,1.08,190847,176208.83
70,ERA.PA,ERAMET S.A. (ENXTPA:ERA),-0.07%,69.40,69.45,0.96,55993,58072.13
71,ERF.PA,Eurofins Scientific SE (ENXTPA:ERF),-1.46%,52.76,53.54,1.39,560980,404110.96
72,ES.PA,Esso S.A.F. (ENXTPA:ES),3.27%,132.80,128.60,0.57,10260,18031.13
73,ETL.PA,Eutelsat Group (ENXTPA:ETL),-5.96%,4.17,4.43,1.40,191507,137252.09
74,EXA.PA,Exail Technologies (ENXTPA:EXA),2.06%,16.88,16.54,0.52,7436,14164.57
76,FDE.PA,La Française de l'Energie S.A. (ENXTPA:FDE),6.64%,28.90,27.10,0.48,3879,8110.74
77,FDJ.PA,La Française des Jeux Société anonyme (ENXTPA:FDJ),0.41%,34.48,34.34,0.93,167881,180918.83
78,FGR.PA,Eiffage SA (ENXTPA:FGR),2.75%,90.48,88.06,1.07,239670,223167.96
79,FII.PA,Lisi S.A. (ENXTPA:FII),0.99%,25.60,25.35,1.99,30770,15482.17
80,FNAC.PA,Fnac Darty SA (ENXTPA:FNAC),-1.15%,25.70,26.00,0.35,7171,20693.91
81,FR.PA,Valeo SE (ENXTPA:FR),4.16%,9.46,9.08,0.84,1290936,1532280.52
82,FRVIA.PA,Forvia SE (ENXTPA:FRVIA),0.44%,9.05,9.01,0.96,1108200,1159574.00
83,GBT.PA,Guerbet SA (ENXTPA:GBT),1.50%,33.90,33.40,0.83,7157,8585.78
84,GET.PA,Getlink SE (ENXTPA:GET),0.41%,15.94,15.88,2.21,1579631,715540.87
85,GFC.PA,Gecina (ENXTPA:GFC),2.59%,93.00,90.65,0.79,97603,123443.61
86,GLE.PA,Société Générale Société anonyme (ENXTPA:GLE),1.96%,20.50,20.10,1.19,4190006,3510982.09
87,GLO.PA,GL Events SA (ENXTPA:GLO),2.37%,19.02,18.58,1.03,17353,16864.48
88,GNFT.PA,Genfit S.A. (ENXTPA:GNFT),0.93%,3.80,3.76,0.35,64069,182800.22
89,GRVO.PA,Graines Voltz S.A. (ENXTPA:GRVO),-2.16%,22.70,23.20,0.03,23,685.00
90,GTT.PA,Gaztransport & Technigaz SA (ENXTPA:GTT),1.58%,128.80,126.80,0.93,70948,76037.83
91,GUI.PA,Guillemot Corporation S.A. (ENXTPA:GUI),4.53%,5.54,5.30,1.39,7942,5728.87
92,HCO.PA,High Co. SA (ENXTPA:HCO),1.96%,2.60,2.55,1.03,8831,8550.43
93,HO.PA,Thales S.A. (ENXTPA:HO),0.79%,146.45,145.30,0.69,147037,212877.26
94,ICAD.PA,Icade (ENXTPA:ICAD),1.17%,20.76,20.52,0.81,86856,107876.04
95,IDL.PA,ID Logistics Group SA (ENXTPA:IDL),1.90%,430.00,422.00,0.64,2074,3216.09
96,IPH.PA,Innate Pharma S.A. (ENXTPA:IPH),2.46%,2.00,1.95,0.69,22542,32652.35
97,IPN.PA,Ipsen S.A. (ENXTPA:IPN),-0.87%,102.50,103.40,0.80,58473,73334.35
98,IPS.PA,Ipsos SA (ENXTPA:IPS),2.18%,56.20,55.00,0.84,54361,64760.78
99,ITP.PA,Interparfums SA (ENXTPA:ITP),-0.54%,46.00,46.25,0.57,23366,41016.17
100,IVA.PA,Inventiva S.A. (ENXTPA:IVA),2.63%,2.15,2.10,0.41,20817,51133.48
101,JCQ.PA,Jacquet Metals SA (ENXTPA:JCQ),-0.27%,14.88,14.92,0.60,17196,28464.22
102,KER.PA,Kering SA (ENXTPA:KER),0.58%,260.00,258.50,1.24,360293,289562.09
103,KOF.PA,Kaufman & Broad S.A. (ENXTPA:KOF),2.17%,30.60,29.95,0.78,13701,17496.43
104,LACR.PA,LACROIX Group SA (ENXTPA:LACR),1.00%,20.20,20.00,0.08,93,1184.30
105,LAT.PA,Latécoère S.A. (ENXTPA:LAT),3.41%,0.01,0.01,0.27,223435,835256.09
106,LHYFE.PA,Lhyfe SA (ENXTPA:LHYFE),2.01%,3.82,3.74,0.65,3775,5816.61
107,LI.PA,Klépierre SA (ENXTPA:LI),1.14%,26.52,26.22,0.93,589546,632907.52
108,LNA.PA,LNA Santé SA (ENXTPA:LNA),0.82%,24.50,24.30,0.07,159,2373.48
109,LOCAL.PA,Solocal Group S.A. (ENXTPA:LOCAL),9.68%,0.00,0.00,3.34,113244975,33949964.04
110,LR.PA,Legrand SA (ENXTPA:LR),2.64%,93.34,90.94,1.10,500616,454556.43
111,LSS.PA,Lectra SA (ENXTPA:LSS),1.20%,25.20,24.90,0.68,8848,13082.35
112,MAU.PA,Etablissements Maurel & Prom S.A. (ENXTPA:MAU),2.54%,5.44,5.30,0.89,147410,165863.13
113,MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne (ENXTPA:MC)",1.53%,631.40,621.90,0.87,365579,421799.61
114,MCPHY.PA,McPhy Energy S.A. (ENXTPA:MCPHY),0.65%,2.32,2.30,1.09,73485,67364.65
115,MDM.PA,Maisons du Monde S.A. (ENXTPA:MDM),-1.71%,3.45,3.51,0.31,13336,42447.83
116,MEDCL.PA,MedinCell S.A. (ENXTPA:MEDCL),4.95%,15.70,14.96,0.81,47530,58672.17
117,MEMS.PA,"MEMSCAP, S.A. (ENXTPA:MEMS)",3.77%,6.33,6.10,0.25,6113,24690.70
118,MERY.PA,Mercialys SA (ENXTPA:MERY),0.70%,11.56,11.48,0.95,204303,214801.61
119,MF.PA,Wendel (ENXTPA:MF),2.85%,86.55,84.15,0.89,33111,37020.04
120,MHM.PA,MyHotelMatch S.A. (ENXTPA:MHM),0.20%,0.49,0.49,0.20,2360,11596.30
121,ML.PA,Compagnie Générale des Établissements Michelin Société en commandite par actions (ENXTPA:ML),0.38%,34.15,34.02,1.19,1755160,1472847.83
122,MMT.PA,Métropole Télévision S.A. (ENXTPA:MMT),1.54%,11.90,11.72,1.10,74132,67127.57
123,MRN.PA,Mersen S.A. (ENXTPA:MRN),1.16%,30.50,30.15,0.76,25917,34086.17
124,MT.AS,ArcelorMittal S.A. (ENXTAM:MT),2.53%,20.04,19.55,1.07,2824241,2648572.39
125,MTU.PA,Manitou BF SA (ENXTPA:MTU),1.01%,20.10,19.90,0.70,8294,11876.39
126,NACON.PA,Nacon S.A. (ENXTPA:NACON),2.73%,1.13,1.10,0.38,34684,92055.00
127,NANO.PA,Nanobiotix S.A. (ENXTPA:NANO),2.58%,4.45,4.34,0.94,44257,47320.04
128,NEOEN.PA,Neoen S.A. (ENXTPA:NEOEN),0.16%,38.34,38.28,0.82,214702,260600.57
129,NEX.PA,Nexans S.A. (ENXTPA:NEX),3.17%,117.30,113.70,0.85,123678,144686.74
130,NHOA.PA,NHOA S.A. (ENXTPA:NHOA),-0.19%,1.08,1.08,0.02,10221,453629.70
131,NK.PA,Imerys S.A. (ENXTPA:NK),0.68%,29.42,29.22,1.09,82978,76247.61
132,NXI.PA,Nexity SA (ENXTPA:NXI),1.69%,9.94,9.77,0.72,133609,184598.52
133,OPM.PA,OPmobility SE (ENXTPA:OPM),1.97%,8.80,8.62,1.14,239623,210330.70
134,OR.PA,L'Oréal S.A. (ENXTPA:OR),1.49%,391.00,385.25,1.60,552850,346311.96
135,ORA.PA,Orange S.A. (ENXTPA:ORA),0.45%,10.15,10.10,1.36,8391837,6148424.57
137,ORP.PA,Orpea SA (ENXTPA:ORP),2.30%,9.90,9.68,0.68,248222,363123.73
138,OSE.PA,OSE Immunotherapeutics SA (ENXTPA:OSE),1.60%,6.98,6.87,0.67,105620,158686.13
139,OVH.PA,OVH Groupe S.A. (ENXTPA:OVH),2.20%,5.58,5.46,0.64,59281,93241.35
140,PEUG.PA,Peugeot Invest Société anonyme (ENXTPA:PEUG),2.96%,80.10,77.80,0.66,3567,5396.78
142,PIG.PA,Haulotte Group SA (ENXTPA:PIG),3.61%,2.87,2.77,1.06,9498,8920.04
143,PLX.PA,Pluxee N.V. (ENXTPA:PLX),2.68%,20.15,19.62,1.07,198428,185369.52
144,POXEL.PA,Poxel S.A. (ENXTPA:POXEL),18.56%,0.69,0.58,4.85,1695084,349163.04
145,PRC.PA,Artmarket.com (ENXTPA:PRC),2.48%,4.54,4.43,0.09,345,3763.39
146,PUB.PA,Publicis Groupe S.A. (ENXTPA:PUB),0.57%,90.96,90.44,0.77,365503,472064.30
147,PVL.PA,Plastiques du Val de Loire (ENXTPA:PVL),-3.74%,1.80,1.87,0.30,6503,21855.17
148,PWG.PA,Prodways Group SA (ENXTPA:PWG),-3.09%,0.50,0.52,0.68,10056,14773.52
149,QDT.PA,Quadient S.A. (ENXTPA:QDT),2.22%,17.46,17.08,0.81,25589,31400.17
150,RCO.PA,Rémy Cointreau SA (ENXTPA:RCO),0.28%,72.00,71.80,0.42,39413,92765.91
151,RF.PA,Eurazeo SE (ENXTPA:RF),1.14%,66.80,66.05,0.69,61575,88866.13
152,RI.PA,Pernod Ricard SA (ENXTPA:RI),0.95%,122.20,121.05,0.83,353798,426499.91
153,RMS.PA,Hermès International Société en commandite par actions (ENXTPA:RMS),2.14%,2002.00,1960.00,1.07,68613,63953.22
154,RNO.PA,Renault SA (ENXTPA:RNO),1.45%,40.50,39.92,1.02,1066608,1045673.57
155,RUI.PA,Rubis (ENXTPA:RUI),2.73%,27.14,26.42,0.86,112004,129701.83
156,RXL.PA,Rexel S.A. (ENXTPA:RXL),2.22%,21.61,21.14,1.19,742480,624946.83
157,S30.PA,Solutions 30 SE (ENXTPA:S30),1.49%,1.43,1.41,0.58,294149,508122.57
158,SAF.PA,Safran SA (ENXTPA:SAF),1.69%,192.60,189.40,1.25,678271,543511.26
159,SAN.PA,Sanofi (ENXTPA:SAN),2.01%,95.25,93.37,1.31,1979745,1512141.26
160,SCHP.PA,Séché Environnement SA (ENXTPA:SCHP),0.82%,97.80,97.00,0.38,1252,3332.35
161,SCR.PA,SCOR SE (ENXTPA:SCR),2.48%,17.80,17.37,0.67,706475,1060732.91
162,SEFER.PA,SergeFerrari Group SA (ENXTPA:SEFER),2.13%,5.75,5.63,1.23,4054,3307.13
163,SESG.PA,SES S.A. (ENXTPA:SESG),-1.11%,4.44,4.49,1.26,599845,474920.09
164,SGO.PA,Compagnie de Saint-Gobain S.A. (ENXTPA:SGO),2.56%,73.68,71.84,1.24,1148281,927313.74
165,SIGHT.PA,GenSight Biologics S.A. (ENXTPA:SIGHT),1.42%,0.32,0.32,0.76,111334,146389.09
166,SK.PA,SEB SA (ENXTPA:SK),1.67%,88.10,86.65,0.83,39600,47922.43
167,SMCP.PA,SMCP S.A. (ENXTPA:SMCP),-2.70%,1.80,1.85,1.22,248431,203016.78
168,SOI.PA,Soitec SA (ENXTPA:SOI),4.44%,112.80,108.00,0.76,66444,87712.48
169,SOLB.BR,Solvay SA (ENXTBR:SOLB),2.32%,30.89,30.19,0.82,178311,216800.17
170,SOP.PA,Sopra Steria Group SA (ENXTPA:SOP),0.59%,170.00,169.00,0.91,38406,42414.04
171,SPIE.PA,SPIE SA (ENXTPA:SPIE),1.32%,33.84,33.40,0.73,156689,215841.43
172,SRP.PA,SRP Groupe S.A. (ENXTPA:SRP),1.01%,0.80,0.79,0.31,7199,22876.57
173,STLAP.PA,Stellantis N.V. (ENXTPA:STLAP),0.45%,14.24,14.18,1.41,4762089,3370618.30
174,STMPA.PA,STMicroelectronics N.V. (ENXTPA:STMPA),0.86%,26.84,26.61,1.35,3497015,2596514.87
175,SU.PA,Schneider Electric S.E. (ENXTPA:SU),3.28%,209.35,202.70,1.30,1087404,834444.13
176,SW.PA,Sodexo S.A. (ENXTPA:SW),0.70%,86.40,85.80,0.84,184924,221152.74
177,TE.PA,Technip Energies N.V. (ENXTPA:TE),1.79%,20.48,20.12,0.93,322320,347992.70
178,TEP.PA,Teleperformance SE (ENXTPA:TEP),3.65%,105.20,101.50,0.69,168627,242779.74
179,TFI.PA,TF1 SA (ENXTPA:TFI),0.83%,7.93,7.86,0.56,58175,103431.22
180,TOUP.PA,Touax SCA (ENXTPA:TOUP),5.83%,5.08,4.80,1.40,9867,7058.65
181,TRI.PA,Trigano S.A. (ENXTPA:TRI),1.75%,104.50,102.70,0.54,10481,19589.17
182,TTE.PA,TotalEnergies SE (ENXTPA:TTE),2.85%,60.92,59.23,1.32,4208443,3198273.35
183,UBI.PA,Ubisoft Entertainment SA (ENXTPA:UBI),0.15%,17.08,17.05,0.50,278976,553872.52
184,URW.PA,Unibail-Rodamco-Westfield SE (ENXTPA:URW),0.69%,66.72,66.26,0.74,305029,410288.26
185,VAC.PA,Pierre et Vacances SA (ENXTPA:VAC),3.38%,1.34,1.30,0.32,60211,189699.39
186,VANTI.PA,Vantiva S.A. (ENXTPA:VANTI),1.34%,0.11,0.10,0.45,71553,159330.35
187,VCT.PA,Vicat S.A. (ENXTPA:VCT),0.82%,30.65,30.40,0.90,20287,22652.13
188,VIE.PA,Veolia Environnement SA (ENXTPA:VIE),2.17%,27.82,27.23,1.31,2300087,1756613.87
189,VIRI.PA,Viridien Société anonyme (ENXTPA:VIRI),-2.15%,37.84,38.67,1.24,60873,49264.57
190,VIRP.PA,Virbac SA (ENXTPA:VIRP),3.03%,340.50,330.50,0.96,3349,3504.30
191,VIV.PA,Vivendi SE (ENXTPA:VIV),3.08%,9.50,9.22,0.84,2524201,3016351.78
192,VK.PA,Vallourec S.A. (ENXTPA:VK),0.51%,13.68,13.60,0.57,318512,563377.35
193,VLA.PA,Valneva SE (ENXTPA:VLA),2.86%,3.16,3.07,0.60,193763,322648.57
194,VLTSA.PA,Voltalia SA (ENXTPA:VLTSA),1.01%,9.99,9.89,0.50,40195,80229.22
196,VRLA.PA,Verallia Société Anonyme (ENXTPA:VRLA),1.38%,26.52,26.16,0.36,109818,306931.48
197,VU.PA,VusionGroup S.A. (ENXTPA:VU),0.75%,134.30,133.30,0.57,13049,22783.57
198,WAVE.PA,Wavestone SA (ENXTPA:WAVE),2.16%,52.10,51.00,1.28,12941,10093.74
199,WLN.PA,Worldline SA (ENXTPA:WLN),6.63%,8.27,7.76,1.48,2100921,1421883.48
200,XFAB.PA,X-FAB Silicon Foundries SE (ENXTPA:XFAB),2.26%,5.43,5.32,0.81,149559,183799.48
