,Ticker,Name,Latest Return,Latest Close,Previous Close,Volume Index,Latest Volume,Average Volume
21,ASY.PA,Assystem S.A. (ENXTPA:ASY),3.17%,47.15,45.70,1.06,12705,12034.27
22,ATE.PA,Alten S.A. (ENXTPA:ATE),-0.26%,94.60,94.85,0.51,24840,48700.32
23,ATO.PA,Atos SE (ENXTPA:ATO),5.39%,0.89,0.85,0.30,1758199,5946605.05
24,AVT.PA,Avenir Telecom S.A. (ENXTPA:AVT),-3.95%,0.09,0.09,3.10,471519,152123.32
25,AYV.PA,Ayvens (ENXTPA:AYV),-0.25%,6.03,6.05,0.83,361564,437404.00
26,BALYO.PA,Balyo SA (ENXTPA:BALYO),0.69%,0.59,0.58,0.21,1282,6244.09
27,BB.PA,Société BIC SA (ENXTPA:BB),1.41%,57.50,56.70,1.42,35451,24921.41
28,BEN.PA,Bénéteau S.A. (ENXTPA:BEN),0.35%,8.53,8.50,0.72,118259,163460.73
29,BIG.PA,BigBen Interactive (ENXTPA:BIG),2.13%,2.15,2.11,0.39,10734,27742.91
30,BIM.PA,bioMérieux S.A. (ENXTPA:BIM),-0.26%,96.40,96.65,1.08,80418,74291.91
31,BLC.PA,Bastide Le Confort Médical SA (ENXTPA:BLC),0.95%,19.18,19.00,0.51,2175,4272.95
32,BLV.PA,Believe S.A. (ENXTPA:BLV),-0.71%,13.96,14.06,1.50,5031,3365.00
33,BN.PA,Danone S.A. (ENXTPA:BN),-0.53%,60.18,60.50,1.09,1316839,1203614.73
34,BNP.PA,BNP Paribas SA (ENXTPA:BNP),-1.31%,57.83,58.60,1.35,3470163,2566592.55
35,BOI.PA,Boiron SA (ENXTPA:BOI),0.64%,31.50,31.30,0.50,817,1629.86
36,BOL.PA,Bolloré SE (ENXTPA:BOL),0.36%,5.52,5.50,5.66,5905965,1042905.32
37,BON.PA,Bonduelle SCA (ENXTPA:BON),-0.57%,6.99,7.03,0.87,19374,22193.45
38,BVI.PA,Bureau Veritas SA (ENXTPA:BVI),-0.14%,27.66,27.70,0.77,512354,666747.77
39,CA.PA,Carrefour SA (ENXTPA:CA),-1.57%,13.49,13.70,1.03,1731812,1684609.55
40,CAFO.PA,Centrale d'Achat Française pour l'Outre-Mer Société Anonyme (ENXTPA:CAFO),0.23%,8.64,8.62,1.01,868,855.59
41,CAP.PA,Capgemini SE (ENXTPA:CAP),0.69%,176.20,175.00,1.06,411978,389352.32
42,CARM.PA,Carmila S.A. (ENXTPA:CARM),-0.73%,16.22,16.34,1.12,38316,34347.05
43,CATG.PA,SA Catana Group (ENXTPA:CATG),2.31%,4.66,4.55,0.49,24365,49861.14
44,CDA.PA,Compagnie des Alpes SA (ENXTPA:CDA),0.78%,12.86,12.76,0.79,25992,33093.00
45,CGM.PA,Cegedim SA (ENXTPA:CGM),3.72%,12.55,12.10,0.81,3947,4876.77
46,CLA.PA,Claranova SE (ENXTPA:CLA),1.09%,1.49,1.47,1.53,119868,78353.91
47,CLARI.PA,Clariane SE (ENXTPA:CLARI),9.87%,1.83,1.66,2.03,2533657,1249322.50
48,CO.PA,"Casino, Guichard-Perrachon S.A. (ENXTPA:CO)",-4.71%,3.27,3.43,0.41,69277,167641.14
49,COFA.PA,COFACE SA (ENXTPA:COFA),5.28%,13.57,12.89,1.56,229392,147453.32
50,COV.PA,Covivio (ENXTPA:COV),0.95%,46.94,46.50,0.80,74672,93710.59
51,CRI.PA,Chargeurs SA (ENXTPA:CRI),1.93%,10.04,9.85,0.96,4161,4320.64
52,CS.PA,AXA SA (ENXTPA:CS),-0.29%,31.31,31.40,1.37,4063674,2967487.05
53,DBG.PA,Derichebourg SA (ENXTPA:DBG),1.29%,4.57,4.51,0.88,130022,148481.73
54,DBV.PA,DBV Technologies S.A. (ENXTPA:DBV),-0.93%,0.85,0.86,0.14,17317,125502.23
55,DEC.PA,JCDecaux SE (ENXTPA:DEC),2.61%,18.11,17.65,1.35,136176,101095.18
56,DG.PA,Vinci SA (ENXTPA:DG),-0.40%,100.60,101.00,1.14,1055415,922752.00
57,DIM.PA,Sartorius Stedim Biotech S.A. (ENXTPA:DIM),-0.23%,171.90,172.30,0.49,57452,117959.91
58,DKUPL.PA,ADLPartner SA (ENXTPA:DKUPL),2.10%,34.00,33.30,0.29,176,617.23
60,EAPI.PA,Euroapi S.A. (ENXTPA:EAPI),6.93%,3.86,3.61,0.85,153248,180245.68
61,EDEN.PA,Edenred SE (ENXTPA:EDEN),-1.40%,35.14,35.64,0.65,486441,751567.05
62,EKI.PA,EKINOPS S.A. (ENXTPA:EKI),2.11%,3.38,3.32,0.40,10698,26866.23
63,EL.PA,EssilorLuxottica Société anonyme (ENXTPA:EL),-0.24%,207.00,207.50,0.75,388128,514310.36
64,ELIOR.PA,Elior Group SA (ENXTPA:ELIOR),4.02%,3.05,2.93,0.83,401795,483862.23
65,ELIS.PA,Elis SA (ENXTPA:ELIS),2.37%,20.74,20.26,1.55,476684,308079.91
66,EN.PA,Bouygues SA (ENXTPA:EN),-0.29%,30.75,30.84,1.08,679074,630487.68
67,ENGI.PA,Engie SA (ENXTPA:ENGI),0.30%,14.88,14.83,1.00,5773373,5790772.95
68,ENX.PA,Euronext N.V. (ENXTPA:ENX),-0.27%,90.95,91.20,1.58,277321,175543.45
69,EOS.PA,Acteos SA (ENXTPA:EOS),4.28%,1.34,1.28,0.14,152,1115.23
70,ERA.PA,ERAMET S.A. (ENXTPA:ERA),0.14%,69.45,69.35,0.98,56719,58166.64
71,ERF.PA,Eurofins Scientific SE (ENXTPA:ERF),0.68%,53.54,53.18,0.65,259250,396980.55
72,ES.PA,Esso S.A.F. (ENXTPA:ES),2.06%,128.60,126.00,0.64,11732,18384.36
73,ETL.PA,Eutelsat Group (ENXTPA:ETL),-2.93%,4.43,4.57,1.15,155338,134785.95
74,EXA.PA,Exail Technologies (ENXTPA:EXA),2.48%,16.54,16.14,0.81,11703,14470.41
75,EXN.PA,Exclusive Networks SA (ENXTPA:EXN),-0.22%,22.80,22.85,0.72,82031,113584.64
76,FDE.PA,La Française de l'Energie S.A. (ENXTPA:FDE),0.56%,27.10,26.95,0.42,3484,8303.09
77,FDJ.PA,La Française des Jeux Société anonyme (ENXTPA:FDJ),0.88%,34.34,34.04,0.93,168218,181511.45
78,FGR.PA,Eiffage SA (ENXTPA:FGR),-0.45%,88.06,88.46,1.06,234661,222417.86
79,FII.PA,Lisi S.A. (ENXTPA:FII),3.89%,25.35,24.40,1.68,24840,14787.27
80,FNAC.PA,Fnac Darty SA (ENXTPA:FNAC),1.96%,26.00,25.50,1.75,37263,21308.59
81,FR.PA,Valeo SE (ENXTPA:FR),-1.45%,9.08,9.22,0.71,1096187,1543250.73
82,FRVIA.PA,Forvia SE (ENXTPA:FRVIA),-0.18%,9.01,9.03,0.87,1013226,1161909.18
83,GBT.PA,Guerbet SA (ENXTPA:GBT),0.60%,33.40,33.20,1.25,10815,8650.73
84,GET.PA,Getlink SE (ENXTPA:GET),0.89%,15.88,15.74,1.60,1084277,676264.05
85,GFC.PA,Gecina (ENXTPA:GFC),0.28%,90.65,90.40,1.07,133343,124618.18
86,GLE.PA,Société Générale Société anonyme (ENXTPA:GLE),-0.40%,20.10,20.18,1.13,3920844,3480117.36
87,GLO.PA,GL Events SA (ENXTPA:GLO),1.31%,18.58,18.34,0.64,10706,16842.27
88,GNFT.PA,Genfit S.A. (ENXTPA:GNFT),3.30%,3.76,3.64,0.60,113388,188197.09
89,GRVO.PA,Graines Voltz S.A. (ENXTPA:GRVO),-2.16%,22.70,23.20,0.03,23,685.00
90,GTT.PA,Gaztransport & Technigaz SA (ENXTPA:GTT),0.40%,126.80,126.30,1.00,76134,76269.18
91,GUI.PA,Guillemot Corporation S.A. (ENXTPA:GUI),3.11%,5.30,5.14,1.17,6589,5628.27
92,HCO.PA,High Co. SA (ENXTPA:HCO),0.79%,2.55,2.53,0.34,2911,8537.68
93,HO.PA,Thales S.A. (ENXTPA:HO),-0.34%,145.30,145.80,0.94,202099,215870.00
94,ICAD.PA,Icade (ENXTPA:ICAD),1.58%,20.52,20.20,1.01,110188,108831.50
95,IDL.PA,ID Logistics Group SA (ENXTPA:IDL),0.60%,422.00,419.50,0.93,3037,3268.00
96,IPH.PA,Innate Pharma S.A. (ENXTPA:IPH),-0.41%,1.95,1.96,1.12,36930,33111.91
97,IPN.PA,Ipsen S.A. (ENXTPA:IPN),0.68%,103.40,102.70,1.19,87736,74009.86
98,IPS.PA,Ipsos SA (ENXTPA:IPS),0.09%,55.00,54.95,0.93,60724,65233.50
99,ITP.PA,Interparfums SA (ENXTPA:ITP),2.89%,46.25,44.95,0.78,32687,41818.45
100,IVA.PA,Inventiva S.A. (ENXTPA:IVA),0.72%,2.10,2.08,0.26,13740,52511.50
101,JCQ.PA,Jacquet Metals SA (ENXTPA:JCQ),-0.13%,14.92,14.94,1.08,31389,28976.41
102,KER.PA,Kering SA (ENXTPA:KER),-2.58%,258.50,265.35,1.10,314096,286347.05
103,KOF.PA,Kaufman & Broad S.A. (ENXTPA:KOF),-0.50%,29.95,30.10,0.68,11948,17668.95
104,LACR.PA,LACROIX Group SA (ENXTPA:LACR),-1.48%,20.00,20.30,0.36,440,1233.91
105,LAT.PA,Latécoère S.A. (ENXTPA:LAT),-1.12%,0.01,0.01,0.53,456190,863066.14
106,LHYFE.PA,Lhyfe SA (ENXTPA:LHYFE),-2.98%,3.74,3.86,0.67,3944,5909.41
107,LI.PA,Klépierre SA (ENXTPA:LI),-0.53%,26.22,26.36,0.98,624511,634878.50
109,LOCAL.PA,Solocal Group S.A. (ENXTPA:LOCAL),3.33%,0.00,0.00,0.76,23200930,30345645.36
110,LR.PA,Legrand SA (ENXTPA:LR),-1.37%,90.94,92.20,1.31,593159,452462.82
111,LSS.PA,Lectra SA (ENXTPA:LSS),0.61%,24.90,24.75,0.87,11499,13274.82
112,MAU.PA,Etablissements Maurel & Prom S.A. (ENXTPA:MAU),0.09%,5.30,5.30,1.29,214835,166701.91
113,MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne (ENXTPA:MC)",-0.38%,621.90,624.30,0.99,421207,424355.09
114,MCPHY.PA,McPhy Energy S.A. (ENXTPA:MCPHY),10.05%,2.30,2.09,1.34,90058,67086.45
115,MDM.PA,Maisons du Monde S.A. (ENXTPA:MDM),6.20%,3.51,3.31,0.86,37679,43771.09
116,MEDCL.PA,MedinCell S.A. (ENXTPA:MEDCL),2.19%,14.96,14.64,0.76,44883,59178.64
117,MEMS.PA,"MEMSCAP, S.A. (ENXTPA:MEMS)",3.74%,6.10,5.88,0.49,12542,25535.14
118,MERY.PA,Mercialys SA (ENXTPA:MERY),-0.17%,11.48,11.50,1.45,312702,215278.82
119,MF.PA,Wendel (ENXTPA:MF),0.30%,84.15,83.90,0.89,32962,37197.73
120,MHM.PA,MyHotelMatch S.A. (ENXTPA:MHM),-4.10%,0.49,0.51,1.17,14095,12016.14
121,ML.PA,Compagnie Générale des Établissements Michelin Société en commandite par actions (ENXTPA:ML),-1.39%,34.02,34.50,1.46,2132283,1460015.45
122,MMT.PA,Métropole Télévision S.A. (ENXTPA:MMT),0.17%,11.72,11.70,1.18,79141,66809.18
124,MT.AS,ArcelorMittal S.A. (ENXTAM:MT),2.52%,19.55,19.07,1.30,3423772,2640587.45
125,MTU.PA,Manitou BF SA (ENXTPA:MTU),-1.00%,19.90,20.10,1.10,13191,12039.23
126,NACON.PA,Nacon S.A. (ENXTPA:NACON),0.73%,1.10,1.09,0.33,30771,94662.77
127,NANO.PA,Nanobiotix S.A. (ENXTPA:NANO),-1.41%,4.34,4.40,1.27,60465,47459.27
128,NEOEN.PA,Neoen S.A. (ENXTPA:NEOEN),-0.26%,38.28,38.38,0.69,181008,262686.86
129,NEX.PA,Nexans S.A. (ENXTPA:NEX),2.43%,113.70,111.00,1.22,178182,145641.68
130,NHOA.PA,NHOA S.A. (ENXTPA:NHOA),0.56%,1.08,1.07,0.07,32199,473784.64
131,NK.PA,Imerys S.A. (ENXTPA:NK),0.07%,29.22,29.20,0.94,71311,75941.68
132,NXI.PA,Nexity SA (ENXTPA:NXI),4.21%,9.77,9.38,1.00,187413,186916.23
133,OPM.PA,OPmobility SE (ENXTPA:OPM),-0.92%,8.62,8.70,0.52,108787,208999.23
134,OR.PA,L'Oréal S.A. (ENXTPA:OR),0.08%,385.25,384.95,1.55,520672,336923.86
135,ORA.PA,Orange S.A. (ENXTPA:ORA),-0.44%,10.10,10.15,1.08,6509527,6046451.27
137,ORP.PA,Orpea SA (ENXTPA:ORP),-3.89%,9.68,10.07,1.55,569628,368595.24
138,OSE.PA,OSE Immunotherapeutics SA (ENXTPA:OSE),-1.72%,6.87,6.99,0.61,98477,161098.23
139,OVH.PA,OVH Groupe S.A. (ENXTPA:OVH),1.77%,5.46,5.36,0.79,74991,94785.00
140,PEUG.PA,Peugeot Invest Société anonyme (ENXTPA:PEUG),-1.02%,77.80,78.60,0.61,3357,5479.95
141,PHXM.PA,PHAXIAM Therapeutics S.A. (ENXTPA:PHXM),0.54%,1.86,1.85,0.40,1631,4115.18
142,PIG.PA,Haulotte Group SA (ENXTPA:PIG),1.09%,2.77,2.74,0.49,4328,8893.77
143,PLX.PA,Pluxee N.V. (ENXTPA:PLX),0.98%,19.62,19.43,1.06,196193,184775.95
144,POXEL.PA,Poxel S.A. (ENXTPA:POXEL),0.52%,0.58,0.58,0.66,189518,287984.82
145,PRC.PA,Artmarket.com (ENXTPA:PRC),2.55%,4.43,4.32,0.28,1115,3918.77
146,PUB.PA,Publicis Groupe S.A. (ENXTPA:PUB),1.66%,90.44,88.96,0.88,419260,476908.00
147,PVL.PA,Plastiques du Val de Loire (ENXTPA:PVL),3.89%,1.87,1.80,0.50,11225,22553.00
148,PWG.PA,Prodways Group SA (ENXTPA:PWG),3.19%,0.52,0.50,1.05,15686,14987.95
149,QDT.PA,Quadient S.A. (ENXTPA:QDT),0.47%,17.08,17.00,1.01,32050,31664.32
150,RCO.PA,Rémy Cointreau SA (ENXTPA:RCO),-0.62%,71.80,72.25,0.69,65811,95191.05
151,RF.PA,Eurazeo SE (ENXTPA:RF),0.84%,66.05,65.50,1.46,131732,90106.64
152,RI.PA,Pernod Ricard SA (ENXTPA:RI),-1.22%,121.05,122.55,0.97,416413,429804.55
153,RMS.PA,Hermès International Société en commandite par actions (ENXTPA:RMS),0.36%,1960.00,1953.00,1.17,74740,63741.41
154,RNO.PA,Renault SA (ENXTPA:RNO),-0.87%,39.92,40.27,1.43,1498029,1044722.00
155,RUI.PA,Rubis (ENXTPA:RUI),1.07%,26.42,26.14,1.29,167846,130506.27
156,RXL.PA,Rexel S.A. (ENXTPA:RXL),-0.38%,21.14,21.22,1.16,718034,619604.41
157,S30.PA,Solutions 30 SE (ENXTPA:S30),5.93%,1.41,1.33,0.94,488186,517848.64
158,SAF.PA,Safran SA (ENXTPA:SAF),0.32%,189.40,188.80,1.40,750445,537385.82
159,SAN.PA,Sanofi (ENXTPA:SAN),-0.93%,93.37,94.25,1.30,1945051,1490886.55
160,SCHP.PA,Séché Environnement SA (ENXTPA:SCHP),1.78%,97.00,95.30,0.67,2305,3426.91
161,SCR.PA,SCOR SE (ENXTPA:SCR),-0.40%,17.37,17.44,0.81,870849,1076835.55
162,SEFER.PA,SergeFerrari Group SA (ENXTPA:SEFER),-1.05%,5.63,5.69,0.71,2315,3273.18
163,SESG.PA,SES S.A. (ENXTPA:SESG),0.76%,4.49,4.45,1.40,655333,469241.68
164,SGO.PA,Compagnie de Saint-Gobain S.A. (ENXTPA:SGO),-0.96%,71.84,72.54,1.28,1177974,917269.77
165,SIGHT.PA,GenSight Biologics S.A. (ENXTPA:SIGHT),7.82%,0.32,0.29,0.36,53230,147982.50
166,SK.PA,SEB SA (ENXTPA:SK),-1.03%,86.65,87.55,0.98,47227,48300.73
167,SMCP.PA,SMCP S.A. (ENXTPA:SMCP),-1.60%,1.85,1.88,0.81,161947,200952.50
168,SOI.PA,Soitec SA (ENXTPA:SOI),-3.23%,108.00,111.60,1.15,101834,88679.23
169,SOLB.BR,Solvay SA (ENXTBR:SOLB),0.84%,30.19,29.94,1.21,264982,218549.68
170,SOP.PA,Sopra Steria Group SA (ENXTPA:SOP),3.81%,169.00,162.80,1.01,42936,42596.23
171,SPIE.PA,SPIE SA (ENXTPA:SPIE),-0.30%,33.40,33.50,0.90,196349,218530.18
172,SRP.PA,SRP Groupe S.A. (ENXTPA:SRP),2.33%,0.79,0.77,0.34,7942,23589.18
173,STLAP.PA,Stellantis N.V. (ENXTPA:STLAP),-0.87%,14.18,14.30,1.11,3677617,3307369.64
174,STMPA.PA,STMicroelectronics N.V. (ENXTPA:STMPA),-0.63%,26.61,26.78,1.16,2976189,2555583.05
175,SU.PA,Schneider Electric S.E. (ENXTPA:SU),0.47%,202.70,201.75,1.39,1141587,822945.95
176,SW.PA,Sodexo S.A. (ENXTPA:SW),0.06%,85.80,85.75,0.75,166448,222799.50
177,TE.PA,Technip Energies N.V. (ENXTPA:TE),1.11%,20.12,19.90,1.37,477383,349159.64
178,TEP.PA,Teleperformance SE (ENXTPA:TEP),-2.92%,101.50,104.55,0.89,220301,246150.32
179,TFI.PA,TF1 SA (ENXTPA:TFI),1.48%,7.86,7.75,0.81,85635,105488.32
180,TOUP.PA,Touax SCA (ENXTPA:TOUP),1.05%,4.80,4.75,1.33,9216,6931.00
181,TRI.PA,Trigano S.A. (ENXTPA:TRI),-0.29%,102.70,103.00,0.69,13881,20003.18
182,TTE.PA,TotalEnergies SE (ENXTPA:TTE),-0.45%,59.23,59.50,1.25,3927734,3152229.27
183,UBI.PA,Ubisoft Entertainment SA (ENXTPA:UBI),-0.38%,17.05,17.11,0.59,332242,566367.82
184,URW.PA,Unibail-Rodamco-Westfield SE (ENXTPA:URW),0.82%,66.26,65.72,0.67,276682,415072.77
185,VAC.PA,Pierre et Vacances SA (ENXTPA:VAC),0.46%,1.30,1.29,0.58,113622,195585.23
186,VANTI.PA,Vantiva S.A. (ENXTPA:VANTI),2.34%,0.10,0.10,0.47,76942,163320.23
187,VCT.PA,Vicat S.A. (ENXTPA:VCT),-1.14%,30.40,30.75,1.12,25581,22759.64
189,VIRI.PA,Viridien Société anonyme (ENXTPA:VIRI),-6.54%,38.67,41.38,1.67,81486,48736.91
190,VIRP.PA,Virbac SA (ENXTPA:VIRP),-1.05%,330.50,334.00,0.50,1772,3511.36
191,VIV.PA,Vivendi SE (ENXTPA:VIV),-0.26%,9.22,9.24,0.71,2146165,3038722.27
192,VK.PA,Vallourec S.A. (ENXTPA:VK),1.00%,13.60,13.47,0.83,475132,574507.59
193,VLA.PA,Valneva SE (ENXTPA:VLA),1.45%,3.07,3.03,0.82,269366,328507.00
194,VLTSA.PA,Voltalia SA (ENXTPA:VLTSA),3.24%,9.89,9.58,0.62,50525,82048.95
195,VMX.PA,Verimatrix SA (ENXTPA:VMX),3.45%,0.36,0.35,0.33,9255,27985.95
196,VRLA.PA,Verallia Société Anonyme (ENXTPA:VRLA),-1.06%,26.16,26.44,0.53,168428,315891.18
197,VU.PA,VusionGroup S.A. (ENXTPA:VU),5.04%,133.30,126.90,1.30,30200,23226.05
198,WAVE.PA,Wavestone SA (ENXTPA:WAVE),-0.58%,51.00,51.30,0.77,7693,9964.32
199,WLN.PA,Worldline SA (ENXTPA:WLN),-1.95%,7.76,7.91,1.50,2091381,1391018.14
200,XFAB.PA,X-FAB Silicon Foundries SE (ENXTPA:XFAB),-1.02%,5.32,5.37,0.78,143999,185355.86
