,Ticker,Name,Latest Return,Latest Close,Previous Close,Volume Index,Latest Volume,Average Volume
31,BLC.PA,Bastide Le Confort Médical SA (ENXTPA:BLC),0.52%,19.20,19.10,0.98,4134,4239.29
32,BLV.PA,Believe S.A. (ENXTPA:BLV),-5.16%,13.60,14.34,0.51,1670,3286.67
33,BN.PA,Danone S.A. (ENXTPA:BN),-0.36%,60.52,60.74,0.87,1039114,1192285.58
34,BNP.PA,BNP Paribas SA (ENXTPA:BNP),-0.07%,59.42,59.46,0.66,1704485,2583985.38
35,BOI.PA,Boiron SA (ENXTPA:BOI),0.16%,31.40,31.35,0.55,850,1554.83
36,BOL.PA,Bolloré SE (ENXTPA:BOL),0.35%,5.76,5.74,3.64,4429341,1218269.12
37,BON.PA,Bonduelle SCA (ENXTPA:BON),-0.85%,7.01,7.07,0.92,20370,22023.42
38,BVI.PA,Bureau Veritas SA (ENXTPA:BVI),-1.49%,27.72,28.14,0.81,531225,655367.46
39,CA.PA,Carrefour SA (ENXTPA:CA),-0.22%,13.78,13.81,0.70,1168179,1668864.62
41,CAP.PA,Capgemini SE (ENXTPA:CAP),-0.68%,176.30,177.50,0.83,319791,385067.25
42,CARM.PA,Carmila S.A. (ENXTPA:CARM),-1.10%,16.16,16.34,1.53,55199,36171.17
43,CATG.PA,SA Catana Group (ENXTPA:CATG),1.89%,4.86,4.77,0.31,14594,47435.67
44,CDA.PA,Compagnie des Alpes SA (ENXTPA:CDA),-0.46%,12.94,13.00,0.86,28336,33135.88
45,CGM.PA,Cegedim SA (ENXTPA:CGM),0.40%,12.65,12.60,0.31,1418,4541.58
46,CLA.PA,Claranova SE (ENXTPA:CLA),-0.40%,1.49,1.50,0.29,21902,76773.42
47,CLARI.PA,Clariane SE (ENXTPA:CLARI),-0.73%,1.90,1.91,0.86,1079124,1250902.58
48,CO.PA,"Casino, Guichard-Perrachon S.A. (ENXTPA:CO)",-0.76%,3.38,3.41,0.28,44114,157325.88
49,COFA.PA,COFACE SA (ENXTPA:COFA),-2.00%,13.75,14.03,0.99,149585,151577.12
50,COV.PA,Covivio (ENXTPA:COV),-1.31%,46.86,47.48,1.15,108437,94659.92
51,CRI.PA,Chargeurs SA (ENXTPA:CRI),-0.19%,10.30,10.32,0.55,2279,4125.46
52,CS.PA,AXA SA (ENXTPA:CS),0.34%,32.14,32.03,0.69,2035467,2948187.29
53,DBG.PA,Derichebourg SA (ENXTPA:DBG),-2.48%,4.48,4.59,1.06,156574,147048.12
54,DBV.PA,DBV Technologies S.A. (ENXTPA:DBV),-1.18%,0.84,0.85,0.09,10716,116185.92
55,DEC.PA,JCDecaux SE (ENXTPA:DEC),-1.71%,17.80,18.11,1.64,170275,104046.38
56,DG.PA,Vinci SA (ENXTPA:DG),-0.82%,102.85,103.70,0.84,780349,927821.58
57,DIM.PA,Sartorius Stedim Biotech S.A. (ENXTPA:DIM),-0.26%,175.60,176.05,0.53,59769,113576.54
58,DKUPL.PA,ADLPartner SA (ENXTPA:DKUPL),0.58%,34.60,34.40,0.07,46,640.08
59,DSY.PA,Dassault Systèmes SE (ENXTPA:DSY),-0.33%,33.43,33.54,0.46,764073,1667268.12
60,EAPI.PA,Euroapi S.A. (ENXTPA:EAPI),-0.64%,4.05,4.08,0.73,131083,178399.00
61,EDEN.PA,Edenred SE (ENXTPA:EDEN),-0.53%,35.92,36.11,0.48,351604,728543.42
62,EKI.PA,EKINOPS S.A. (ENXTPA:EKI),0.57%,3.52,3.50,1.33,35727,26803.42
63,EL.PA,EssilorLuxottica Société anonyme (ENXTPA:EL),-0.57%,208.40,209.60,0.60,301024,501846.71
64,ELIOR.PA,Elior Group SA (ENXTPA:ELIOR),-1.39%,2.99,3.03,0.65,308098,473237.12
65,ELIS.PA,Elis SA (ENXTPA:ELIS),-1.54%,20.48,20.80,0.71,215293,301512.46
66,EN.PA,Bouygues SA (ENXTPA:EN),-0.76%,31.14,31.38,0.96,607922,633740.21
67,ENGI.PA,Engie SA (ENXTPA:ENGI),1.14%,15.14,14.97,1.25,7501176,5988976.38
68,ENX.PA,Euronext N.V. (ENXTPA:ENX),-1.36%,90.50,91.75,0.92,161390,175591.38
69,EOS.PA,Acteos SA (ENXTPA:EOS),-0.37%,1.34,1.34,0.00,1,1034.08
70,ERA.PA,ERAMET S.A. (ENXTPA:ERA),-1.22%,68.55,69.40,1.06,61505,58215.17
71,ERF.PA,Eurofins Scientific SE (ENXTPA:ERF),0.57%,53.06,52.76,0.71,282391,399039.29
72,ES.PA,Esso S.A.F. (ENXTPA:ES),-0.15%,132.60,132.80,0.35,6112,17534.50
73,ETL.PA,Eutelsat Group (ENXTPA:ETL),1.44%,4.23,4.17,1.62,227990,141032.83
74,EXA.PA,Exail Technologies (ENXTPA:EXA),-1.30%,16.66,16.88,0.44,6110,13828.96
75,EXN.PA,Exclusive Networks SA (ENXTPA:EXN),0.44%,22.90,22.80,1.09,121131,111626.08
76,FDE.PA,La Française de l'Energie S.A. (ENXTPA:FDE),-0.87%,28.65,28.90,0.56,4461,7958.67
77,FDJ.PA,La Française des Jeux Société anonyme (ENXTPA:FDJ),-0.41%,34.34,34.48,0.87,157253,179935.54
78,FGR.PA,Eiffage SA (ENXTPA:FGR),-0.51%,90.02,90.48,0.98,219026,222995.38
79,FII.PA,Lisi S.A. (ENXTPA:FII),-0.78%,25.40,25.60,0.23,3419,14979.54
80,FNAC.PA,Fnac Darty SA (ENXTPA:FNAC),-0.58%,25.55,25.70,0.43,8616,20190.67
81,FR.PA,Valeo SE (ENXTPA:FR),-0.47%,9.42,9.46,0.54,807224,1502069.83
82,FRVIA.PA,Forvia SE (ENXTPA:FRVIA),-0.22%,9.03,9.05,0.85,980034,1152093.17
83,GBT.PA,Guerbet SA (ENXTPA:GBT),-0.88%,33.60,33.90,1.38,12059,8730.50
84,GET.PA,Getlink SE (ENXTPA:GET),-0.47%,15.87,15.94,1.23,889353,722783.04
85,GFC.PA,Gecina (ENXTPA:GFC),-1.40%,91.70,93.00,1.20,148874,124503.21
86,GLE.PA,Société Générale Société anonyme (ENXTPA:GLE),-0.37%,20.42,20.50,0.70,2428630,3465884.08
87,GLO.PA,GL Events SA (ENXTPA:GLO),-1.26%,18.78,19.02,0.47,7773,16485.67
88,GNFT.PA,Genfit S.A. (ENXTPA:GNFT),-0.53%,3.78,3.80,0.32,56566,177540.46
89,GRVO.PA,Graines Voltz S.A. (ENXTPA:GRVO),1.32%,23.00,22.70,0.43,275,639.38
90,GTT.PA,Gaztransport & Technigaz SA (ENXTPA:GTT),-1.40%,127.00,128.80,0.83,62617,75478.62
91,GUI.PA,Guillemot Corporation S.A. (ENXTPA:GUI),-0.72%,5.50,5.54,1.02,5853,5734.04
92,HCO.PA,High Co. SA (ENXTPA:HCO),-1.54%,2.56,2.60,0.20,1674,8263.92
93,HO.PA,Thales S.A. (ENXTPA:HO),-0.24%,146.10,146.45,0.46,95076,207968.88
94,ICAD.PA,Icade (ENXTPA:ICAD),-2.31%,20.28,20.76,0.79,84082,106884.62
95,IDL.PA,ID Logistics Group SA (ENXTPA:IDL),-2.33%,420.00,430.00,1.39,4555,3271.88
96,IPH.PA,Innate Pharma S.A. (ENXTPA:IPH),1.10%,2.02,2.00,0.33,10327,31722.12
97,IPN.PA,Ipsen S.A. (ENXTPA:IPN),-0.59%,101.90,102.50,0.71,51126,72409.00
98,IPS.PA,Ipsos SA (ENXTPA:IPS),-1.42%,55.40,56.20,0.44,27612,63212.92
99,ITP.PA,Interparfums SA (ENXTPA:ITP),-1.30%,45.40,46.00,0.37,14899,39927.96
100,IVA.PA,Inventiva S.A. (ENXTPA:IVA),0.47%,2.16,2.15,0.20,9817,49411.96
101,JCQ.PA,Jacquet Metals SA (ENXTPA:JCQ),-0.67%,14.78,14.88,4.69,159184,33910.88
102,KER.PA,Kering SA (ENXTPA:KER),-0.33%,259.15,260.00,0.86,247105,287793.04
103,KOF.PA,Kaufman & Broad S.A. (ENXTPA:KOF),-3.76%,29.45,30.60,0.82,14246,17361.00
104,LACR.PA,LACROIX Group SA (ENXTPA:LACR),-0.50%,20.10,20.20,1.61,1961,1216.67
105,LAT.PA,Latécoère S.A. (ENXTPA:LAT),-1.10%,0.01,0.01,0.22,178714,807900.17
106,LHYFE.PA,Lhyfe SA (ENXTPA:LHYFE),4.06%,3.97,3.82,1.15,6706,5853.67
107,LI.PA,Klépierre SA (ENXTPA:LI),-0.60%,26.36,26.52,0.78,490250,626963.46
108,LNA.PA,LNA Santé SA (ENXTPA:LNA),-1.63%,24.10,24.50,0.39,903,2312.21
110,LR.PA,Legrand SA (ENXTPA:LR),-0.73%,92.66,93.34,0.65,289028,447659.42
111,LSS.PA,Lectra SA (ENXTPA:LSS),1.19%,25.50,25.20,1.22,16075,13207.04
112,MAU.PA,Etablissements Maurel & Prom S.A. (ENXTPA:MAU),-3.03%,5.28,5.44,0.89,147629,165103.38
113,MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne (ENXTPA:MC)",0.30%,633.30,631.40,0.68,282647,416001.58
114,MCPHY.PA,McPhy Energy S.A. (ENXTPA:MCPHY),0.22%,2.32,2.32,0.45,29544,65788.79
115,MDM.PA,Maisons du Monde S.A. (ENXTPA:MDM),-0.29%,3.44,3.45,0.30,12540,41201.67
116,MEDCL.PA,MedinCell S.A. (ENXTPA:MEDCL),-1.27%,15.50,15.70,0.74,43204,58027.67
117,MEMS.PA,"MEMSCAP, S.A. (ENXTPA:MEMS)",-2.69%,6.16,6.33,0.18,4241,23838.62
118,MERY.PA,Mercialys SA (ENXTPA:MERY),-0.09%,11.55,11.56,1.02,218930,214973.62
119,MF.PA,Wendel (ENXTPA:MF),-1.62%,85.15,86.55,1.17,43725,37299.42
120,MHM.PA,MyHotelMatch S.A. (ENXTPA:MHM),-6.71%,0.46,0.49,2.18,26607,12221.75
121,ML.PA,Compagnie Générale des Établissements Michelin Société en commandite par actions (ENXTPA:ML),-0.06%,34.13,34.15,0.84,1224643,1462505.96
122,MMT.PA,Métropole Télévision S.A. (ENXTPA:MMT),-0.84%,11.80,11.90,0.87,58181,66754.79
124,MT.AS,ArcelorMittal S.A. (ENXTAM:MT),-0.20%,20.00,20.04,0.94,2473225,2641266.25
125,MTU.PA,Manitou BF SA (ENXTPA:MTU),-1.99%,19.70,20.10,0.80,9415,11773.83
126,NACON.PA,Nacon S.A. (ENXTPA:NACON),-2.65%,1.10,1.13,0.36,32456,89571.71
127,NANO.PA,Nanobiotix S.A. (ENXTPA:NANO),-3.37%,4.30,4.45,0.64,29983,46597.67
128,NEOEN.PA,Neoen S.A. (ENXTPA:NEOEN),0.21%,38.42,38.34,0.73,187340,257548.04
129,NEX.PA,Nexans S.A. (ENXTPA:NEX),0.43%,117.80,117.30,1.09,158209,145250.17
131,NK.PA,Imerys S.A. (ENXTPA:NK),-0.48%,29.28,29.42,0.76,57023,75446.58
132,NXI.PA,Nexity SA (ENXTPA:NXI),-2.11%,9.73,9.94,0.49,88705,180602.96
133,OPM.PA,OPmobility SE (ENXTPA:OPM),-2.05%,8.61,8.80,0.65,134047,207152.21
134,OR.PA,L'Oréal S.A. (ENXTPA:OR),-1.28%,386.00,391.00,1.26,441215,350266.25
135,ORA.PA,Orange S.A. (ENXTPA:ORA),0.15%,10.16,10.15,0.65,3906779,6055022.67
136,OREGE.PA,Orege Société Anonyme (ENXTPA:OREGE),2.94%,0.35,0.34,0.24,7381,30838.75
137,ORP.PA,Orpea SA (ENXTPA:ORP),2.94%,10.20,9.90,0.47,168431,354658.83
138,OSE.PA,OSE Immunotherapeutics SA (ENXTPA:OSE),0.14%,6.99,6.98,0.33,50914,154195.62
139,OVH.PA,OVH Groupe S.A. (ENXTPA:OVH),-3.41%,5.39,5.58,1.02,94957,93312.83
140,PEUG.PA,Peugeot Invest Société anonyme (ENXTPA:PEUG),0.87%,80.80,80.10,1.45,8007,5505.54
141,PHXM.PA,PHAXIAM Therapeutics S.A. (ENXTPA:PHXM),-0.43%,1.85,1.86,1.14,4800,4216.21
142,PIG.PA,Haulotte Group SA (ENXTPA:PIG),4.53%,3.00,2.87,1.44,13076,9093.21
143,PLX.PA,Pluxee N.V. (ENXTPA:PLX),-0.78%,19.99,20.15,0.92,170591,184753.75
144,POXEL.PA,Poxel S.A. (ENXTPA:POXEL),-7.54%,0.64,0.69,2.41,897661,372017.12
145,PRC.PA,Artmarket.com (ENXTPA:PRC),0.22%,4.55,4.54,0.31,1150,3654.50
146,PUB.PA,Publicis Groupe S.A. (ENXTPA:PUB),-0.20%,90.78,90.96,0.54,251165,462860.17
147,PVL.PA,Plastiques du Val de Loire (ENXTPA:PVL),2.22%,1.84,1.80,0.15,3206,21078.12
148,PWG.PA,Prodways Group SA (ENXTPA:PWG),1.20%,0.51,0.50,0.70,10237,14584.50
149,QDT.PA,Quadient S.A. (ENXTPA:QDT),-1.72%,17.16,17.46,0.69,21290,30978.92
150,RCO.PA,Rémy Cointreau SA (ENXTPA:RCO),-1.81%,70.70,72.00,0.89,82279,92328.96
151,RF.PA,Eurazeo SE (ENXTPA:RF),-0.07%,66.75,66.80,0.99,88364,88845.21
152,RI.PA,Pernod Ricard SA (ENXTPA:RI),-0.45%,121.65,122.20,0.64,268571,419919.54
153,RMS.PA,Hermès International Société en commandite par actions (ENXTPA:RMS),0.05%,2003.00,2002.00,0.79,50338,63385.92
154,RNO.PA,Renault SA (ENXTPA:RNO),-0.27%,40.39,40.50,0.81,835020,1036896.33
155,RUI.PA,Rubis (ENXTPA:RUI),-0.15%,27.10,27.14,0.54,68394,127147.33
157,S30.PA,Solutions 30 SE (ENXTPA:S30),-1.61%,1.41,1.43,0.51,251337,497423.17
158,SAF.PA,Safran SA (ENXTPA:SAF),-0.55%,191.55,192.60,0.95,517330,542420.38
159,SAN.PA,Sanofi (ENXTPA:SAN),0.40%,95.63,95.25,0.74,1100585,1494993.08
160,SCHP.PA,Séché Environnement SA (ENXTPA:SCHP),-2.04%,95.80,97.80,1.15,3841,3353.54
161,SCR.PA,SCOR SE (ENXTPA:SCR),-4.10%,17.07,17.80,0.91,964090,1056706.12
162,SEFER.PA,SergeFerrari Group SA (ENXTPA:SEFER),0.70%,5.79,5.75,0.20,631,3195.62
163,SESG.PA,SES S.A. (ENXTPA:SESG),2.30%,4.54,4.44,0.99,469396,474689.92
164,SGO.PA,Compagnie de Saint-Gobain S.A. (ENXTPA:SGO),-0.41%,73.38,73.68,0.75,688520,917364.00
165,SIGHT.PA,GenSight Biologics S.A. (ENXTPA:SIGHT),-0.78%,0.32,0.32,0.27,37597,141856.08
166,SK.PA,SEB SA (ENXTPA:SK),0.45%,88.50,88.10,0.86,41173,47641.21
167,SMCP.PA,SMCP S.A. (ENXTPA:SMCP),0.67%,1.81,1.80,0.71,142751,200505.71
168,SOI.PA,Soitec SA (ENXTPA:SOI),-4.52%,107.70,112.80,0.78,67543,86872.08
169,SOLB.BR,Solvay SA (ENXTBR:SOLB),-0.29%,30.80,30.89,0.80,172146,214939.58
170,SOP.PA,Sopra Steria Group SA (ENXTPA:SOP),-1.59%,167.30,170.00,0.99,42039,42398.42
171,SPIE.PA,SPIE SA (ENXTPA:SPIE),-2.13%,33.12,33.84,0.92,198382,215113.96
173,STLAP.PA,Stellantis N.V. (ENXTPA:STLAP),-0.10%,14.23,14.24,0.71,2378379,3329275.00
174,STMPA.PA,STMicroelectronics N.V. (ENXTPA:STMPA),-0.34%,26.75,26.84,0.77,1974728,2570607.08
175,SU.PA,Schneider Electric S.E. (ENXTPA:SU),-0.07%,209.20,209.35,0.73,599058,824636.38
176,SW.PA,Sodexo S.A. (ENXTPA:SW),-1.04%,85.50,86.40,0.80,176038,219272.96
177,TE.PA,Technip Energies N.V. (ENXTPA:TE),-0.98%,20.28,20.48,0.98,342541,347765.54
178,TEP.PA,Teleperformance SE (ENXTPA:TEP),-4.47%,100.50,105.20,1.05,256277,243342.12
179,TFI.PA,TF1 SA (ENXTPA:TFI),-1.64%,7.80,7.93,0.56,57238,101506.50
180,TOUP.PA,Touax SCA (ENXTPA:TOUP),0.79%,5.12,5.08,0.45,3131,6895.00
181,TRI.PA,Trigano S.A. (ENXTPA:TRI),-0.96%,103.50,104.50,0.67,12957,19312.83
182,TTE.PA,TotalEnergies SE (ENXTPA:TTE),-0.02%,60.91,60.92,0.81,2571282,3172148.71
183,UBI.PA,Ubisoft Entertainment SA (ENXTPA:UBI),-2.69%,16.61,17.08,0.98,540601,553319.54
184,URW.PA,Unibail-Rodamco-Westfield SE (ENXTPA:URW),-0.99%,66.06,66.72,0.51,203657,401678.62
185,VAC.PA,Pierre et Vacances SA (ENXTPA:VAC),-2.83%,1.31,1.34,0.22,41124,183508.75
186,VANTI.PA,Vantiva S.A. (ENXTPA:VANTI),0.19%,0.11,0.11,0.17,25603,153758.38
187,VCT.PA,Vicat S.A. (ENXTPA:VCT),-2.94%,29.75,30.65,1.06,23996,22708.12
188,VIE.PA,Veolia Environnement SA (ENXTPA:VIE),-0.90%,27.57,27.82,0.79,1367753,1740411.33
189,VIRI.PA,Viridien Société anonyme (ENXTPA:VIRI),-1.88%,37.13,37.84,1.07,52771,49410.67
190,VIRP.PA,Virbac SA (ENXTPA:VIRP),-1.62%,335.00,340.50,0.51,1739,3430.75
191,VIV.PA,Vivendi SE (ENXTPA:VIV),-0.76%,9.43,9.50,0.58,1705481,2961732.17
192,VK.PA,Vallourec S.A. (ENXTPA:VK),-0.69%,13.58,13.68,0.63,349557,554468.17
193,VLA.PA,Valneva SE (ENXTPA:VLA),-2.34%,3.09,3.16,0.53,167538,316185.62
194,VLTSA.PA,Voltalia SA (ENXTPA:VLTSA),0.50%,10.04,9.99,0.59,46477,78822.88
196,VRLA.PA,Verallia Société Anonyme (ENXTPA:VRLA),-0.68%,26.34,26.52,0.45,134953,299765.71
197,VU.PA,VusionGroup S.A. (ENXTPA:VU),-0.22%,134.00,134.30,0.61,13570,22399.67
198,WAVE.PA,Wavestone SA (ENXTPA:WAVE),-1.54%,51.30,52.10,0.75,7447,9983.46
199,WLN.PA,Worldline SA (ENXTPA:WLN),-3.82%,7.95,8.27,1.05,1497279,1425024.96
200,XFAB.PA,X-FAB Silicon Foundries SE (ENXTPA:XFAB),-2.85%,5.28,5.43,0.71,128116,181479.33
