,Ticker,Name,Latest Return,Latest Close,Previous Close,Volume Index,Latest Volume,Average Volume
37,BON.PA,Bonduelle SCA (ENXTPA:BON),8.95%,6.94,6.37,2.86,60964,21320.29
33,BN.PA,Danone S.A. (ENXTPA:BN),2.88%,61.54,59.82,2.01,2278233,1135734.75
67,ENGI.PA,Engie SA (ENXTPA:ENGI),2.79%,14.92,14.52,1.85,10802717,5824141.96
87,GLO.PA,GL Events SA (ENXTPA:GLO),2.49%,18.92,18.46,2.37,39132,16481.17
32,BLV.PA,Believe S.A. (ENXTPA:BLV),1.59%,14.02,13.80,1.49,6306,4235.67
