,Ticker,Name,Latest Return,Latest Close,Previous Close,Volume Index,Latest Volume,Average Volume
104,LAT.PA,Latécoère S.A. (ENXTPA:LAT),21.62%,0.01,0.01,4.24,5762881,1360643.50
88,GRVO.PA,Graines Voltz S.A. (ENXTPA:GRVO),8.26%,23.60,21.80,2.03,1497,739.21
18,ARAMI.PA,Aramis Group SAS (ENXTPA:ARAMI),6.47%,5.76,5.41,2.57,75289,29352.42
107,LNA.PA,LNA Santé SA (ENXTPA:LNA),6.29%,22.80,21.45,1.68,3380,2013.79
46,CLARI.PA,Clariane SE (ENXTPA:CLARI),6.14%,1.71,1.61,0.55,658523,1197121.57
