,Ticker,Name,Latest Return,Latest Close,Previous Close,Volume Index,Latest Volume,Average Volume
64,ELIS.PA,Elis SA (ENXTPA:ELIS),-15.66%,19.50,23.12,7.86,2445455,311127.29
153,RUI.PA,Rubis (ENXTPA:RUI),-10.85%,25.30,28.38,7.01,931901,133025.95
115,MEDCL.PA,MedinCell S.A. (ENXTPA:MEDCL),-8.02%,16.98,18.46,2.51,200830,79918.62
192,VLTSA.PA,Voltalia SA (ENXTPA:VLTSA),-7.46%,7.57,8.18,1.35,172867,127647.90
25,BALYO.PA,Balyo SA (ENXTPA:BALYO),-5.61%,0.56,0.59,0.75,2610,3469.95
