,Ticker,Name,Latest Return,Latest Close,Previous Close,Volume Index,Latest Volume,Average Volume
120,MHM.PA,MyHotelMatch S.A. (ENXTPA:MHM),-7.41%,0.43,0.46,2.51,30753,12229.58
24,AVT.PA,Avenir Telecom S.A. (ENXTPA:AVT),-7.40%,0.09,0.09,2.09,308027,147411.25
144,POXEL.PA,Poxel S.A. (ENXTPA:POXEL),-5.33%,0.60,0.64,1.51,592540,393031.67
137,ORP.PA,Orpea SA (ENXTPA:ORP),-3.53%,9.84,10.20,0.38,135074,353415.39
165,SIGHT.PA,GenSight Biologics S.A. (ENXTPA:SIGHT),-3.13%,0.31,0.32,0.19,25971,139256.08
