,Ticker,Name,Latest Return,Latest Close,Previous Close,Volume Index,Latest Volume,Average Volume
36,BOL.PA,Bolloré SE (ENXTPA:BOL),0.36%,5.52,5.50,5.66,5905965,1042905.32
24,AVT.PA,Avenir Telecom S.A. (ENXTPA:AVT),-3.95%,0.09,0.09,3.10,471519,152123.32
2,ABVX.PA,ABIVAX Société Anonyme (ENXTPA:ABVX),-2.43%,10.44,10.70,2.67,64397,24080.68
47,CLARI.PA,Clariane SE (ENXTPA:CLARI),9.87%,1.83,1.66,2.03,2533657,1249322.50
80,FNAC.PA,Fnac Darty SA (ENXTPA:FNAC),1.96%,26.00,25.50,1.75,37263,21308.59
