,Ticker,Name,Latest Return,Latest Close,Previous Close,Volume Index,Latest Volume,Average Volume
101,JCQ.PA,Jacquet Metals SA (ENXTPA:JCQ),-0.67%,14.78,14.88,4.69,159184,33910.88
36,BOL.PA,Bolloré SE (ENXTPA:BOL),0.35%,5.76,5.74,3.64,4429341,1218269.12
12,AKW.PA,Akwel SA (ENXTPA:AKW),3.55%,10.50,10.14,3.27,7593,2322.38
144,POXEL.PA,Poxel S.A. (ENXTPA:POXEL),-7.54%,0.64,0.69,2.41,897661,372017.12
120,MHM.PA,MyHotelMatch S.A. (ENXTPA:MHM),-6.71%,0.46,0.49,2.18,26607,12221.75
