,Ticker,Name,Latest Return,Latest Close,Previous Close,Volume Index,Latest Volume,Average Volume
197,WLN.PA,Worldline SA (ENXTPA:WLN),-14.38%,7.21,8.43,6.74,7300852,1083431.62
68,EOS.PA,Acteos SA (ENXTPA:EOS),2.59%,1.38,1.35,4.44,4601,1035.96
191,VLA.PA,Valneva SE (ENXTPA:VLA),-10.45%,2.81,3.14,4.38,3038827,694295.33
104,LAT.PA,Latécoère S.A. (ENXTPA:LAT),21.62%,0.01,0.01,4.24,5762881,1360643.50
91,HCO.PA,High Co. SA (ENXTPA:HCO),-1.15%,2.57,2.60,4.02,24330,6054.12
