,Ticker,Name,Latest Return,Latest Close,Previous Close,Volume Index,Latest Volume,Average Volume
105,LHYFE.PA,Lhyfe SA (ENXTPA:LHYFE),1.90%,3.76,3.69,4.89,37365,7640.18
119,MHM.PA,MyHotelMatch S.A. (ENXTPA:MHM),-8.11%,0.37,0.41,3.97,38789,9771.23
11,AKW.PA,Akwel SA (ENXTPA:AKW),-0.10%,9.66,9.67,3.93,14757,3750.36
138,PEUG.PA,Peugeot Invest Société anonyme (ENXTPA:PEUG),3.67%,76.20,73.50,3.23,23931,7415.41
107,LNA.PA,LNA Santé SA (ENXTPA:LNA),0.87%,23.20,23.00,2.97,7905,2663.05
